Timestamp,Please insert the Case/ID# code you were provided with.,Do you consent to participate in this study? By submitting the questionnaire you agree that you understand the content in this information sheet.," [1 When off the leash, returns immediately when called.]", [2 Obeys the “sit” command immediately.], [3 Obeys the “stay” command immediately.], [4 Seems to attend/listen closely to everything you say or do.], [5 Slow to respond to correction or punishment; ‘thick-skinned’.], [6 Slow to learn new tricks or tasks.]," [7 Easily distracted by interesting sights, sounds or smells.]"," [8 Will ‘fetch’ or attempt to fetch sticks, balls, or objects.]"," [9 When verbally corrected or punished (scolded, shouted at, etc) by you or a household member.]", [10 When approached directly by an unfamiliar adult while being walked/exercised on a leash.], [11 When approached directly by an unfamiliar child while being walked/exercised on a leash.], [12 Toward unfamiliar persons approaching the dog while s/he is in your car (at the gas station for example).]," [13 When toys, bones or other objects are taken away by a household member.]", [14 When bathed or groomed by a household member.], [15 When an unfamiliar person approaches you or another member of your family at home.], [16 When unfamiliar persons approach you or another member of your family away from your home.], [17 When approached directly by a household member while s/he (the dog) is eating.], [18 When mailmen or other delivery workers approach your home.], [19 When his/her food is taken away by a household member.], [20 When strangers walk past your home while your dog is outside or in the yard.], [21 When an unfamiliar person tries to touch or pet the dog.]," [22 When joggers, cyclists, rollerbladers or skateboarders pass your home. ]", [23 When approached directly by an unfamiliar male dog while being walked/exercised on a leash.], [24 When approached directly by an unfamiliar female dog while being walked/exercised on a leash.], [25 When stared at directly by a member of the household.], [26 Toward unfamiliar dogs visiting your home.]," [27 Toward cats, squirrels or other small animals entering your yard.]", [28 Toward unfamiliar persons visiting your home.]," [29 When barked, growled, or lunged at by another (unfamiliar) dog.]", [30 When stepped over by a member of the household.], [31 When you or a household member retrieves food or objects stolen by the dog.], [32 Towards another (familiar) dog in your household (NA if no other dogs).], [33 When approached at a favorite resting/sleeping place by another (familiar) household dog (NA if no other dogs).], [34 When approached while eating by another (familiar) household dog (NA if no other dogs).]," [35 When approached while playing with/chewing a favorite toy, bone, object, etc., by another (familiar) household dog (NA if no other dogs).]","Are there any other situations in which your dog is sometimes aggressive? If so, please describe briefly:", [36 When approached directly by an unfamiliar adult while away from your home.], [37 When approached directly by an unfamiliar child while away from your home.]," [38 In response to sudden or loud noises (e.g. vacuum cleaner, car backfire, road drills, objects being dropped, etc.).]", [39 When unfamiliar persons visit your home.], [40 When an unfamiliar person tries to touch or pet the dog.], [41 In heavy traffic]," [42 In response to strange or unfamiliar objects on or near the sidewalk (e.g. plastic trash bags, leaves, litter, flags flapping, etc.]", [43 When examined/treated by a veterinarian.]," [44 During thunderstorms, firework displays, or similar events.]", [45 When approached directly by an unfamiliar dog of the same or larger size.], [46 When approached directly by an unfamiliar dog of a smaller size.]," [47 When first exposed to unfamiliar situations (e.g. first car trip, first time in elevator, first visit to veterinarian, etc.)]", [48 In response to wind or wind-blown objects.], [49 When having nails clipped by a household member.], [50 When groomed or bathed by a household member.], [51 When having his/her feet toweled by a member of the household.], [52 When unfamiliar dogs visit your home.]," [53 When barked, growled, or lunged at by an unfamiliar dog.]"," [54 Shaking, shivering or trembling.]", [55 Excessive salivation.], [56 Restlessness/agitation/pacing.], [57 Whining.], [58 Howling.]," [59 Chewing/scratching at doors, floor, windows, curtains, etc.]", [60 Loss of appetite.], [61 Barking],"Are there any other situations in which your dog is fearful or anxious? If so, please describe:", [62 When you or other members of the household come home after a brief absence.], [63 When playing with you or other members of your household.], [64 When doorbell rings.], [65 Just before being taken for a walk.], [66 Just before being taken on a car trip.], [67 When visitors arrive at your home.],"Are there any other situations in which your dog sometimes becomes over-excited? If so, please describe briefly:", [68 Displays a strong attachment for one particular member of the household.]," [69 Tends to follow you (or other members of household) about the house, from room to room.]"," [70 Tends to sit close to, or in contact with, you (or others) when you are sitting down.]"," [71 Tends to nudge, nuzzle or paw you (or others) for attention when you are sitting down.]"," [72 Becomes agitated (whines, jumps up, tries to intervene) when you (or others) show affection for another person.]"," [73 Becomes agitated (whines, jumps up, tries to intervene) when you show affection for another dog or animal.]", [74 Chases or would chase cats given the opportunity.], [75 Chases or would chase birds given the opportunity.]," [76 Chases or would chase squirrels, rabbits and other small animals given the opportunity.]", [77 Escapes or would escape from home or yard given the chance.], [78 Rolls in animal droppings or other ‘smelly’ substances.], [79 Eats own or other animals’ droppings or feces.], [80 Chews inappropriate objects.]," [81 ‘Mounts’ objects, furniture, or people.]", [82 Begs persistently for food when people are eating.], [83 Steals food.], [84 Nervous or frightened on stairs.], [85 Pulls excessively hard when on the leash.], [86 Urinates against objects/ furnishings in your home.]," [87 Urinates when approached, petted, handled or picked up.]"," [88 Urinates when left alone at night, or during the daytime.]"," [89 Defecates when left alone at night, or during the daytime.]"," [90 Hyperactive, restless, has trouble settling down.]"," [91 Playful, puppyish, boisterous.]"," [92 Active, energetic, always on the go.]", [93 Stares intently at nothing visible.], [94 Snaps at (invisible) flies.], [95 Chases own tail/hind end.]," [96 Chases/follows shadows, light spots, etc.]", [97 Barks persistently when alarmed or excited.], [98 Licks him/herself excessively.], [99 Licks people or objects excessively.]," [100 Displays other bizarre, strange, or repetitive behavior(s) *]",* Please describe:
5/17/2019 15:48:16,05-14-LE              ,Yes,Usually,Usually,Usually,Usually,Never,Never,Sometimes,Seldom,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,Never,Never,Never,Never,Never,Usually,Never,Never,,3,4,2,2,0,2,,Never,Usually,Not observed/Not applicable,Not observed/Not applicable,Sometimes,Never,Never,Seldom,Never,Seldom,Always,Sometimes,Not observed/Not applicable,Sometimes,Never,Seldom,Never,Sometimes,Never,Never,Never,Never,Never,Seldom,Sometimes,Never,Seldom,Never,Never,Seldom,Never,Never,Never,
5/17/2019 20:49:59,05-15-LG,Yes,Always,Usually,Sometimes,Usually,Seldom,Seldom,Sometimes,Sometimes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Never,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never,,1,1,2,3,3,1,,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Never,Sometimes,Sometimes,Never,Seldom,Never,Never,Seldom,Never,Never,Never,Never,Seldom,Seldom,Seldom,Never,Never,Seldom,Never,Seldom,Never,Never,Never,
8/2/2019 8:35:55,07-12-LG,Yes,Sometimes,Usually,Usually,Usually,Sometimes,Seldom,Seldom,Not observed/Not applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,,4,3,2,1,1,3,,Never,Sometimes,Seldom,Seldom,Never,Never,Never,Sometimes,Sometimes,Sometimes,Never,Never,Never,Sometimes,Seldom,Seldom,Never,Seldom,Never,Never,Never,Never,Never,Seldom,Seldom,Never,Never,Never,Never,Never,Never,Never,Never,
8/2/2019 15:01:30,07-14-LG,Yes,Sometimes,Usually,Usually,Sometimes,Seldom,Never,Always,Sometimes,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,Not observed,1,0,2,0,0,Not observed,Not observed,Not observed,Not observed,No,1,0,1,0,0,1,1,0,Not observed,2,2,1,1,Not observed,2,0,Not observed,2,Never,Never,Never,Never,Never,Never,Never,Never,,2,3,2,1,1,4,,Seldom,Sometimes,Usually,Sometimes,Seldom,Sometimes,Always,Sometimes,Not observed/Not applicable,Seldom,Seldom,Never,Sometimes,Never,Seldom,Seldom,Never,Seldom,Never,Never,Never,Never,Never,Sometimes,Seldom,Never,Never,Sometimes,Seldom,Seldom,Never,Seldom,Never,
8/16/2019 10:14:00,07-15-LG,Yes,Usually,Always,Always,Always,Never,Never,Sometimes,Usually,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Never,Never,Never,Never,Never,Never,Never,Never,,2,1,1,0,0,1,,Seldom,Sometimes,Sometimes,Seldom,Never,Never,Not observed/Not applicable,Always,Seldom,Never,Never,Sometimes,Sometimes,Never,Never,Never,Never,Seldom,Never,Never,Never,Never,Never,Sometimes,Usually,Never,Never,Seldom,Never,Never,Never,Sometimes,Never,
9/13/2019 22:07:09,09-02-LJ,Yes,Always,Always,Always,Usually,Sometimes,Never,Sometimes,Sometimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes barks when left behind. Wants to go with me. ,1,1,0,0,0,1,,Always,Usually,Usually,Never,Never,Seldom,Seldom,Never,Not observed/Not applicable,Seldom,Never,Never,Sometimes,Seldom,Seldom,Always,Never,Sometimes,Never,Never,Never,Never,Seldom,Sometimes,Usually,Not observed/Not applicable,Never,Never,Not observed/Not applicable,Sometimes,Never,Never,Never,
12/5/2019 12:05:10,11-28-IZ,Yes,Usually,Always,Always,Always,Seldom,Seldom,Sometimes,Always,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,4,0,0,1,0,0,0,,0,0,1,0,1,0,0,0,0,4,4,0,0,0,0,0,2,4,Sometimes,Seldom,Sometimes,Sometimes,Sometimes,Never,Never,Usually,Didn't like being left alone. Woke us howling/ barking early in the morning from 5.30 am onwards,4,3,0,3,1,0,,Always,Always,Sometimes,Sometimes,Never,Seldom,Never,Seldom,Not observed/Not applicable,Sometimes,Never,Never,Never,Never,Never,Seldom,Seldom,Sometimes,Never,Never,Never,Never,Seldom,Seldom,Seldom,Not observed/Not applicable,Usually,Sometimes,Always,Sometimes,Not observed/Not applicable,Not observed/Not applicable,Not observed/Not applicable,Only really barked when he woke up in the morning and at other dogs when walking. Anxious around unknown dogs. Was spending excessively on walks when we got Zander at the end he was clean on most walks. 
12/5/2019 15:57:57,11-21-IK,Yes,Usually,Always,Always,Always,Never,Never,Seldom,Sometimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,,1,1,1,0,0,1,"When anyone gives her attention, but only mildly so, it's more friendliness than over excited",Sometimes,Usually,Usually,Usually,Never,Never,Seldom,Seldom,Seldom,Seldom,Seldom,Never,Seldom,Never,Seldom,Seldom,Never,Seldom,Never,Never,Never,Never,Never,Usually,Usually,Never,Never,Seldom,Never,Never,Never,Never,Never,
12/5/2019 17:48:39,11-22-IM,Yes,Sometimes,Always,Always,Always,Seldom,Never,Sometimes,Seldom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,never,0,0,0,0,0,0,0,0,0,0,0,0,0,Not observed,0,0,0,0,Never,Never,Never,Seldom,Never,Seldom,Never,Never,when she saw big fat man with bear and glasses,2,0,2,1,0,1,,Sometimes,Always,Usually,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Seldom,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,
12/7/2019 19:17:35,10-03-LJ,Yes,Always,Always,Always,Always,Seldom,Seldom,Sometimes,Seldom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,,1,1,1,1,1,1,,Sometimes,Sometimes,Usually,Seldom,Never,Never,Never,Seldom,Never,Never,Never,Sometimes,Seldom,Never,Never,Never,Never,Seldom,Never,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,
12/8/2019 21:17:50,11-24-IK,Yes,Usually,Usually,Sometimes,Usually,Seldom,Seldom,Sometimes,Usually,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not observed,Not observed,Not observed,Not observed,,0,0,1,0,0,0,1,1,0,1,1,1,0,Not observed,1,0,0,2,Never,Never,Seldom,Seldom,Seldom,Never,Never,Sometimes,On free run he will lie down and wait for the other dog to approach and then depending on the attitude of the dog he will get up and engage in appropriate greetings.  ,2,2,1,0,0,1,,Always,Always,Always,Usually,Usually,Usually,Sometimes,Seldom,Not observed/Not applicable,Seldom,Sometimes,Seldom,Never,Seldom,Seldom,Sometimes,Never,Sometimes,Never,Never,Never,Never,Seldom,Sometimes,Seldom,Never,Never,Seldom,Never,Never,Seldom,Seldom,Never,
12/11/2019 11:24:48,12-03-LM,Yes,Sometimes,Usually,Usually,Usually,Not observed/Not applicable,Seldom,Sometimes,Seldom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes,,1,0,1,0,0,1,,Never,Sometimes,Sometimes,Seldom,Never,Never,Sometimes,Seldom,Never,Seldom,Never,Never,Seldom,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Seldom,Sometimes,Never,Never,Never,Never,Never,Seldom,Sometimes,Never,"he is a livey dog with lots of energy, once burnt off (training walks, free runs etc) will relax and sleep. Milo likes to lick, once you push him away he will stop. "
12/14/2019 10:33:35,11-26-IL,Yes,Usually,Usually,Sometimes,Always,Seldom,Never,Sometimes,Usually,0,0,0,0,0,0,0,0,0,0,0,Not observed,0,Not observed,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,2,0,0,0,0,0,0,0,Not observed,2,1,1,2,Never,Never,Never,Never,Never,Never,Never,Never,"She is anxious on the lead and around traffic but I didn't realise this until she was assessed for breeding at 13months, the signs of anxiety were quite subtle. ",3,3,2,0,0,4,,Usually,Always,Usually,Seldom,Seldom,Sometimes,Sometimes,Seldom,Not observed/Not applicable,Seldom,Seldom,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Usually,Sometimes,Never,Never,Never,Usually,Seldom,Never,Usually,Never,
1/9/2020 0:00:09,4561,Yes,Sometimes,Usually,Always,Always,Sometimes,Never,Seldom,Sometimes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,Never,Never,Sometimes,Sometimes,Sometimes,Seldom,Never,Sometimes,"Getting into the shower, eye drops",1,3,3,0,0,2,Meeting new dogs,Always,Always,Usually,Usually,Sometimes,Never,Seldom,Never,Usually,Seldom,Sometimes,Never,Seldom,Always,Usually,Never,Never,Sometimes,Never,Never,Never,Never,Never,Usually,Usually,Seldom,Not observed/Not applicable,Sometimes,Never,Never,Seldom,Usually,Seldom,"Eating socks, digging holes on a beach, sleeps beside you at night"
